ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
Jeremiah 28:5,JER,Jeremiah,28,5,διοτι ουκ εχηρευσεν ισραηλ και ιουδας απο θεου αυτων απο κυριου παντοκρατορος οτι η γη αυτων επλησθη αδικιας απο των αγιων ισραηλ,,,,
Jeremiah 28:6,JER,Jeremiah,28,6,φευγετε εκ μεσου βαβυλωνος και ανασωζετε εκαστος την ψυχην αυτου και μη απορριφητε εν τη αδικια αυτης οτι καιρος εκδικησεως αυτης εστιν παρα κυριου ανταποδομα αυτος ανταποδιδωσιν αυτη,,,,
Jeremiah 28:7,JER,Jeremiah,28,7,ποτηριον χρυσουν βαβυλων εν χειρι κυριου μεθυσκον πασαν την γην απο του οινου αυτης επιοσαν εθνη δια τουτο εσαλευθησαν,,,,
Jeremiah 28:8,JER,Jeremiah,28,8,και αφνω επεσεν βαβυλων και συνετριβη θρηνειτε αυτην λαβετε ρητινην τη διαφθορα αυτης ει πως ιαθησεται,,,,
Jeremiah 28:9,JER,Jeremiah,28,9,ιατρευσαμεν την βαβυλωνα και ουκ ιαθη εγκαταλιπωμεν αυτην και απελθωμεν εκαστος εις την γην αυτου οτι ηγγισεν εις ουρανον το κριμα αυτης εξηρεν εως των αστρων,,,,
Jeremiah 28:10,JER,Jeremiah,28,10,εξηνεγκεν κυριος το κριμα αυτου δευτε και αναγγειλωμεν εις σιων τα εργα κυριου θεου ημων,,,,
Jeremiah 28:11,JER,Jeremiah,28,11,παρασκευαζετε τα τοξευματα πληρουτε τας φαρετρας ηγειρεν κυριος το πνευμα βασιλεως μηδων οτι εις βαβυλωνα η οργη αυτου του εξολεθρευσαι αυτην οτι εκδικησις κυριου εστιν εκδικησις λαου αυτου εστιν,,,,
Jeremiah 28:12,JER,Jeremiah,28,12,επι τειχεων βαβυλωνος αρατε σημειον επιστησατε φαρετρας εγειρατε φυλακας ετοιμασατε οπλα οτι ενεχειρησεν και ποιησει κυριος α ελαλησεν επι τους κατοικουντας βαβυλωνα,,,,
Jeremiah 28:13,JER,Jeremiah,28,13,κατασκηνουντας εφ' υδασι πολλοις και επι πληθει θησαυρων αυτης ηκει το περας σου αληθως εις τα σπλαγχα σου,,,,
Jeremiah 28:14,JER,Jeremiah,28,14,οτι ωμοσεν κυριος κατα του βραχιονος αυτου διοτι πληρωσω σε ανθρωπων ωσει ακριδων και φθεγξονται επι σε οι καταβαινοντες,,,,
Jeremiah 28:15,JER,Jeremiah,28,15,ποιων γην εν τη ισχυι αυτου ετοιμαζων οικουμενην εν τη σοφια αυτου εν τη συνεσει αυτου εξετεινεν τον ουρανον,,,,
Jeremiah 28:16,JER,Jeremiah,28,16,εις φωνην εθετο ηχος υδατος εν τω ουρανω και ανηγαγεν νεφελας απ' εσχατου της γης αστραπας εις υετον εποιησεν και εξηγαγεν φως εκ θησαυρων αυτου,,,,
Jeremiah 28:17,JER,Jeremiah,28,17,εμωρανθη πας ανθρωπος απο γνωσεως κατησχυνθη πας χρυσοχοος απο των γλυπτων αυτου οτι ψευδη εχωνευσαν ουκ εστιν πνευμα εν αυτοις,,,,
Jeremiah 28:18,JER,Jeremiah,28,18,ματαια εστιν εργα μεμωκημενα εν καιρω επισκεψεως αυτων απολουνται,,,,
Jeremiah 28:19,JER,Jeremiah,28,19,ου τοιαυτη μερις τω ιακωβ οτι ο πλασας τα παντα αυτος εστιν κληρονομια αυτου κυριος ονομα αυτω,,,,
Jeremiah 28:20,JER,Jeremiah,28,20,διασκορπιζεις συ μοι σκευη πολεμου και διασκορπιω εν σοι εθνη και εξαρω εκ σου βασιλεις,,,,
Jeremiah 28:21,JER,Jeremiah,28,21,και διασκορπιω εν σοι ιππον και αναβατην αυτου και διασκορπιω εν σοι αρματα και αναβατας αυτων,,,,
Jeremiah 28:22,JER,Jeremiah,28,22,και διασκορπιω εν σοι νεανισκον και παρθενον και διασκορπιω εν σοι ανδρα και γυναικα,,,,
Jeremiah 28:23,JER,Jeremiah,28,23,και διασκορπιω εν σοι ποιμενα και το ποιμνιον αυτου και διασκορπιω εν σοι γεωργον και το γεωργιον αυτου και διασκορπιω εν σοι ηγεμονας και στρατηγους σου,,,,
Jeremiah 28:24,JER,Jeremiah,28,24,και ανταποδωσω τη βαβυλωνι και πασι τοις κατοικουσι χαλδαιοις πασας τας κακιας αυτων ας εποιησαν επι σιων κατ' οφθαλμους υμων λεγει κυριος,,,,
Jeremiah 28:25,JER,Jeremiah,28,25,ιδου εγω προς σε το ορος το διεφθαρμενον το διαφθειρον πασαν την γην και εκτενω την χειρα μου επι σε και κατακυλιω σε απο των πετρων και δωσω σε ως ορος εμπεπυρισμενον,,,,
Jeremiah 28:26,JER,Jeremiah,28,26,και ου μη λαβωσιν απο σου λιθον εις γωνιαν και λιθον εις θεμελιον οτι εις αφανισμον εις τον αιωνα εση λεγει κυριος,,,,
Jeremiah 28:27,JER,Jeremiah,28,27,αρατε σημειον επι της γης σαλπισατε εν εθνεσιν σαλπιγγι αγιασατε επ' αυτην εθνη παραγγειλατε επ' αυτην βασιλειαις αραρατ παρ' εμου και τοις ασχαναζαιοις επιστησατε επ' αυτην βελοστασεις αναβιβασατε επ' αυτην ιππον ως ακριδων πληθος,,,,
Jeremiah 28:28,JER,Jeremiah,28,28,αγιασατε επ' αυτην εθνη τον βασιλεα των μηδων και πασης της γης τους ηγουμενους αυτου και παντας τους στρατηγους αυτου,,,,
Jeremiah 28:29,JER,Jeremiah,28,29,εσεισθη η γη και επονεσεν διοτι εξανεστη επι βαβυλωνα λογισμος κυριου του θειναι την γην βαβυλωνος εις αφανισμον και μη κατοικεισθαι αυτην,,,,
Jeremiah 28:30,JER,Jeremiah,28,30,εξελιπεν μαχητης βαβυλωνος του πολεμειν καθησονται εκει εν περιοχη εθραυσθη η δυναστεια αυτων εγενηθησαν ωσει γυναικες ενεπυρισθη τα σκηνωματα αυτης συνετριβησαν οι μοχλοι αυτης,,,,
Jeremiah 28:31,JER,Jeremiah,28,31,διωκων εις απαντησιν διωκοντος διωξεται και αναγγελλων εις απαντησιν αναγγελλοντος του αναγγειλαι τω βασιλει βαβυλωνος οτι εαλωκεν η πολις αυτου,,,,
Jeremiah 28:32,JER,Jeremiah,28,32,απ' εσχατου των διαβασεων αυτου ελημφθησαν και τα συστεματα αυτων ενεπρησαν εν πυρι και ανδρες αυτου οι πολεμισται εξερχονται,,,,
Jeremiah 28:33,JER,Jeremiah,28,33,διοτι ταδε λεγει κυριος οικοι βασιλεως βαβυλωνος ως αλων ωριμος αλοηθησονται ετι μικρον και ηξει ο αμητος αυτης,,,,
Jeremiah 28:34,JER,Jeremiah,28,34,κατεφαγεν με εμερισατο με κατελαβεν με σκευος λεπτον ναβουχοδονοσορ βασιλευς βαβυλωνος κατεπιεν με ως δρακων επλησεν την κοιλιαν αυτου απο της τρυφης μου εξωσεν με,,,,
Jeremiah 28:35,JER,Jeremiah,28,35,οι μοχθοι μου και αι ταλαιπωριαι μου εις βαβυλωνα ερει κατοικουσα σιων και το αιμα μου επι τους κατοικουντας χαλδαιους ερει ιερουσαλημ,,,,
Jeremiah 28:36,JER,Jeremiah,28,36,δια τουτο ταδε λεγει κυριος ιδου εγω κρινω την αντιδικον σου και εκδικησω την εκδικησιν σου και ερημωσω την θαλασσαν αυτης και ξηρανω την πηγην αυτης,,,,
Jeremiah 28:37,JER,Jeremiah,28,37,και εσται βαβυλων εις αφανισμον και ου κατοικηθησεται,,,,
Jeremiah 28:38,JER,Jeremiah,28,38,αμα ως λεοντες εξηγερθησαν και ως σκυμνοι λεοντων,,,,
Jeremiah 28:39,JER,Jeremiah,28,39,εν τη θερμασια αυτων δωσω ποτημα αυτοις και μεθυσω αυτους οπως καρωθωσιν και υπνωσωσιν υπνον αιωνιον και ου μη εγερθωσι λεγει κυριος,,,,
Jeremiah 28:40,JER,Jeremiah,28,40,καταβιβασω αυτους ως αρνας εις σφαγην και ως κριους μετ' εριφων,,,,
Jeremiah 28:41,JER,Jeremiah,28,41,πως εαλω και εθηρευθη το καυχημα πασης της γης πως εγενετο βαβυλων εις αφανισμον εν τοις εθνεσιν,,,,
Jeremiah 28:42,JER,Jeremiah,28,42,ανεβη επι βαβυλωνα η θαλασσα εν ηχω κυματων αυτης και κατεκαλυφθη,,,,
Jeremiah 28:43,JER,Jeremiah,28,43,εγενηθησαν αι πολεις αυτης γη ανυδρος και αβατος ου κατοικησει εν αυτη ουδε εις ουδε μη καταλυση εν αυτη υιος ανθρωπου,,,,
Jeremiah 28:44,JER,Jeremiah,28,44,και εκδικησω επι βαβυλωνα και εξοισω α κατεπιεν εκ του στοματος αυτης και ου μη συναχθωσιν προς αυτην ετι τα εθνη,,,,
