ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation,ukjv_translation,review_status,review_notes
2 Timothy 1:15,2TI,2 Timothy,1,15,οιδας τουτο οτι απεστραφησαν με παντες οι εν τη ασια ων εστιν φυγελλος και ερμογενης,oidav touto oti apestrafhsan me pantev oi en th asia wn estin fugellov kai ermogenhv,,,"This you know, that all those who are in Asia be turned away from me; of whom are Phygellus and Hermogenes.","This you know, that all they which are in Asia be turned away from me; of whom are Phygellus and Hermogenes.",tr_literal_pass1,modernized they-which relative
2 Timothy 1:16,2TI,2 Timothy,1,16,δωη ελεος ο κυριος τω ονησιφορου οικω οτι πολλακις με ανεψυξεν και την αλυσιν μου ουκ επησχυνθη,dwh eleov o kuriov tw onhsiforou oikw oti pollakiv me anequxen kai thn alusin mou ouk ephscunyh,,,"The Lord give mercy to the house of Onesiphorus; for he often refreshed me, and was not ashamed of my chain:","The Lord give mercy unto the house of Onesiphorus; for he often refreshed me, and was not ashamed of my chain:",tr_literal_pass1,modernized archaic directional unto; normalized NT kurios as Lord
2 Timothy 1:17,2TI,2 Timothy,1,17,αλλα γενομενος εν ρωμη σπουδαιοτερον εζητησεν με και ευρεν,alla genomenov en rwmh spoudaioteron ezhthsen me kai euren,,,"but when he came to Rome, he sought me very diligently, and found me.","But, when he was in Rome, he sought me out very diligently, and found me.",tr_literal_manual,manual TR literal override
2 Timothy 1:18,2TI,2 Timothy,1,18,δωη αυτω ο κυριος ευρειν ελεος παρα κυριου εν εκεινη τη ημερα και οσα εν εφεσω διηκονησεν βελτιον συ γινωσκεις,dwh autw o kuriov eurein eleov para kuriou en ekeinh th hmera kai osa en efesw dihkonhsen beltion su ginwskeiv,,,"The Lord grant to him that he may find mercy of the Lord in that day: and in how many things he ministered to me at Ephesus, you know very well.","The Lord grant unto him that he may find mercy of the Lord in that day: and in how many things he ministered unto me at Ephesus, you know very well.",tr_literal_pass1,fixed him-that relative artifact; modernized archaic directional unto; modernized him-that relative; normalized NT kurios as Lord
2 Timothy 2:1,2TI,2 Timothy,2,1,συ ουν τεκνον μου ενδυναμου εν τη χαριτι τη εν χριστω ιησου,su oun teknon mou endunamou en th cariti th en cristw ihsou,,,"You therefore, my son, be strong in the grace that is in Christ Jesus.","You therefore, my son, be strong in the grace that is in Christ Jesus.",needs_focused_tr_review,UKJV seed retained; needs focused Greek review
2 Timothy 2:2,2TI,2 Timothy,2,2,και α ηκουσας παρ εμου δια πολλων μαρτυρων ταυτα παραθου πιστοις ανθρωποις οιτινες ικανοι εσονται και ετερους διδαξαι,kai a hkousav par emou dia pollwn marturwn tauta parayou pistoiv anyrwpoiv oitinev ikanoi esontai kai eterouv didaxai,,,"And the things that you heard from me among many witnesses, entrust these to faithful men, who shall be able to teach others also.","And the things that you have heard of me among many witnesses, the same commit you to faithful men, who shall be able to teach others also.",tr_literal_manual,manual TR literal override
2 Timothy 2:3,2TI,2 Timothy,2,3,συ ουν κακοπαθησον ως καλος στρατιωτης ιησου χριστου,su oun kakopayhson wv kalov stratiwthv ihsou cristou,,,You therefore endure hardship as a good soldier of Jesus Christ.,"You therefore endure hardness, as a good soldier of Jesus Christ.",tr_literal_manual,manual TR literal override
2 Timothy 2:4,2TI,2 Timothy,2,4,ουδεις στρατευομενος εμπλεκεται ταις του βιου πραγματειαις ινα τω στρατολογησαντι αρεση,oudeiv strateuomenov empleketai taiv tou biou pragmateiaiv ina tw stratologhsanti aresh,,,No one that wars entangles himself with the affairs of this life; that he may please him who has chosen him to be a soldier.,No man that wars entangles himself with the affairs of this life; that he may please him who has chosen him to be a soldier.,tr_literal_pass1,modernized no-man idiom
2 Timothy 2:5,2TI,2 Timothy,2,5,εαν δε και αθλη τις ου στεφανουται εαν μη νομιμως αθληση,ean de kai aylh tiv ou stefanoutai ean mh nomimwv aylhsh,,,"And if anyone also competes, he is not crowned unless he competes lawfully.","And if a man also strive for masteries, yet is he not crowned, except he strive lawfully.",tr_literal_manual,manual TR literal override
2 Timothy 2:6,2TI,2 Timothy,2,6,τον κοπιωντα γεωργον δει πρωτον των καρπων μεταλαμβανειν,ton kopiwnta gewrgon dei prwton twn karpwn metalambanein,,,The farmer that labors must be first partaker of the fruits.,The farmer that labours must be first partaker of the fruits.,tr_literal_pass1,modernized labour spelling
2 Timothy 2:7,2TI,2 Timothy,2,7,νοει α λεγω δωη γαρ σοι ο κυριος συνεσιν εν πασιν,noei a legw dwh gar soi o kuriov sunesin en pasin,,,Consider what I say; and the Lord give you understanding in all things.,Consider what I say; and the Lord give you understanding in all things.,tr_literal_pass1,normalized NT kurios as Lord
2 Timothy 2:8,2TI,2 Timothy,2,8,μνημονευε ιησουν χριστον εγηγερμενον εκ νεκρων εκ σπερματος δαβιδ κατα το ευαγγελιον μου,mnhmoneue ihsoun criston eghgermenon ek nekrwn ek spermatov dabid kata to euaggelion mou,,,Remember that Jesus Christ of the seed of David was raised from the dead according to my good news:,Remember that Jesus Christ of the seed of David was raised from the dead according to my gospel:,tr_literal_pass1,rendered euangelion as good news
2 Timothy 2:9,2TI,2 Timothy,2,9,εν ω κακοπαθω μεχρι δεσμων ως κακουργος αλλ ο λογος του θεου ου δεδεται,en w kakopayw mecri desmwn wv kakourgov all o logov tou yeou ou dedetai,,,"in which I suffer trouble, as an evil doer, even to bonds; but the word of God is not bound.","Wherein I suffer trouble, as an evil doer, even unto bonds; but the word (o. logos) of God is not bound.",tr_literal_pass1,modernized archaic directional unto; modernized wherein; removed UKJV inline Strong-style lexical marker
2 Timothy 2:10,2TI,2 Timothy,2,10,δια τουτο παντα υπομενω δια τους εκλεκτους ινα και αυτοι σωτηριας τυχωσιν της εν χριστω ιησου μετα δοξης αιωνιου,dia touto panta upomenw dia touv eklektouv ina kai autoi swthriav tucwsin thv en cristw ihsou meta doxhv aiwniou,,,"Therefore I endure all things for the elect's sakes, that they may also obtain the salvation which is in Christ Jesus with eternal glory.","Therefore I endure all things for the elect's sakes, that they may also obtain the salvation which is in Christ Jesus with eternal glory.",needs_focused_tr_review,UKJV seed retained; needs focused Greek review
2 Timothy 2:11,2TI,2 Timothy,2,11,πιστος ο λογος ει γαρ συναπεθανομεν και συζησομεν,pistov o logov ei gar sunapeyanomen kai suzhsomen,,,"It is a faithful saying: For if we died with him, we shall also live with him:","It is a faithful saying: (o. logos) For if we be dead with him, we shall also live with him:",tr_literal_pass1,modernized residual be wording; removed UKJV inline Strong-style lexical marker
2 Timothy 2:12,2TI,2 Timothy,2,12,ει υπομενομεν και συμβασιλευσομεν ει αρνουμεθα κακεινος αρνησεται ημας,ei upomenomen kai sumbasileusomen ei arnoumeya kakeinov arnhsetai hmav,,,"If we endure, we shall also reign with him: if we deny him, he also will deny us:","If we suffer, we shall also reign with him: if we deny him, he also will deny us:",tr_literal_manual,manual TR literal override
2 Timothy 2:13,2TI,2 Timothy,2,13,ει απιστουμεν εκεινος πιστος μενει αρνησασθαι εαυτον ου δυναται,ei apistoumen ekeinov pistov menei arnhsasyai eauton ou dunatai,,,"If we do not believe, yet he abides faithful: he cannot deny himself.","If we believe not, yet he abides faithful: he cannot deny himself.",tr_literal_pass1,modernized believe-not idiom
2 Timothy 2:14,2TI,2 Timothy,2,14,ταυτα υπομιμνησκε διαμαρτυρομενος ενωπιον του κυριου μη λογομαχειν εις ουδεν χρησιμον επι καταστροφη των ακουοντων,tauta upomimnhske diamarturomenov enwpion tou kuriou mh logomacein eiv ouden crhsimon epi katastrofh twn akouontwn,,,"Of these things put them in remembrance, charging them before the Lord that they strive not about words to no profit, but to the subverting of the hearers.","Of these things put them in remembrance, charging them before the Lord that they strive not about words to no profit, but to the subverting of the hearers.",tr_literal_pass1,normalized NT kurios as Lord
2 Timothy 2:15,2TI,2 Timothy,2,15,σπουδασον σεαυτον δοκιμον παραστησαι τω θεω εργατην ανεπαισχυντον ορθοτομουντα τον λογον της αληθειας,spoudason seauton dokimon parasthsai tw yew ergathn anepaiscunton oryotomounta ton logon thv alhyeiav,,,"Study to show yourself approved to God, a workman that needs not to be ashamed, rightly dividing the word of truth.","Study to show yourself approved unto God, a workman that needs not to be ashamed, rightly dividing the word (o. logos) of truth.",tr_literal_pass1,modernized archaic directional unto; removed UKJV inline Strong-style lexical marker
2 Timothy 2:16,2TI,2 Timothy,2,16,τας δε βεβηλους κενοφωνιας περιιστασο επι πλειον γαρ προκοψουσιν ασεβειας,tav de bebhlouv kenofwniav periistaso epi pleion gar prokoqousin asebeiav,,,But shun profane and vain babblings: for they will increase to more ungodliness.,But shun profane and vain babblings: for they will increase unto more ungodliness.,tr_literal_pass1,modernized archaic directional unto
